,Store Name,City,State/Province,Country
15980,"Groton, Rte. 1",Groton,CT,US
15981,Hamden,Hamden,CT,US
15982,Hartford Hospital,Hartford,CT,US
15983,"City Place, Hartford",Hartford,CT,US
15984,Marriott Hartford - Lobby,Hartford,CT,US
15985,Foxwoods Resort Casino,Ledyard,CT,US
15986,Target Lisbon T-2433,Lisbon,CT,US
15987,"Madison, Boston Post Road",Madison,CT,US
15988,"Manchester, Spencer Street",Manchester,CT,US
15989,"Manchester, Deming St.",Manchester,CT,US
15990,Target Manchester T-1249,MANCHESTER,CT,US
15991,Teavana - Shoppes at Buckland Hills,Manchester,CT,US
15992,Manchester,Manchester,CT,US
15993,Price Chopper Storrs # 243,Mansfield,CT,US
15994,Foxwoods Tanger Outlets,Mashantucket,CT,US
15995,"Meriden, S. Broad St.",Meriden,CT,US
15996,Target Milford T-2045,Milford,CT,US
15997,"Milford, Boston Post Rd.",Milford,CT,US
15998,"Monroe, Rt 25",Monroe,CT,US
15999,Stop & Shop-Montville #678,Montville,CT,US
16000,Mystic Outlet,Mystic,CT,US
16001,Central CT State University,New Britain,CT,US
16002,Target New Britain T-1289,New Britain,CT,US
16003,New Canaan,New Canaan,CT,US
16004,New Fairfield,New Fairfield,CT,US
16005,"New Haven, Chapel Square",New Haven,CT,US
16006,"Chapel Street, New Haven",New Haven,CT,US
16007,New Milford,New Milford,CT,US
16008,"Newington, Main Street",Newington,CT,US
16009,"Newington, Berlin Tpke",Newington,CT,US
16010,"Newtown, Church Hill Road",Newtown,CT,US
16011,North Haven,North Haven,CT,US
16012,Target North Haven T-1916,North Haven,CT,US
16013,"Norwalk, Dansk Plaza",Norwalk,CT,US
16014,"Norwalk, Rte 7",Norwalk,CT,US
16015,"Norwalk, Darinor Plaza",Norwalk,CT,US
16016,"Norwich, CT",Norwich,CT,US
16017,"Old Saybrook, Main Street",Old Saybrook,CT,US
16018,Orange,Orange,CT,US
16019,Target Orange T-1955,Orange,CT,US
16020,Price Chopper Oxford # 248,Oxford,CT,US
16021,Plainville,Plainville,CT,US
16022,Ridgefield,Ridgefield,CT,US
16023,Thruway Shopping Center,Riverside,CT,US
16024,Rocky Hill,Rocky Hill,CT,US
16025,"Seymour, Rt. 67",Seymour,CT,US
16026,"Shelton, Crown Point Center",Shelton,CT,US
16027,Simsburytown Shops,Simsbury,CT,US
16028,Southbury,Southbury,CT,US
16029,"Southington, Queen Street",Southington,CT,US
16030,Target Southington T-2434,Southington,CT,US
16031,Stamford Town Center,Stamford,CT,US
16032,Ridgeway Shopping Center,Stamford,CT,US
16033,Stamford Library,Stamford,CT,US
16034,Target Stamford T-1544,Stamford,CT,US
16035,Stamford,Stamford,CT,US
16036,West Stamford Plaza,Stamford,CT,US
16037,Teavana - Stamford Town Center,Stamford,CT,US
16038,Storrs,Storrs,CT,US
16039,"Stratford, Barnum Avenue",Stratford,CT,US
16040,Price Chopper 156 Torrington,Torrington,CT,US
16041,Target Torrington T-2305,Torrington,CT,US
16042,Teavana - Trumbull Mall,Trumball,CT,US
16043,Target Trumbull T-1956,Trumbull,CT,US
16044,Trumbull,Trumbull,CT,US
16045,Target Trumbull West T-2361,Trumbull,CT,US
16046,Mohegan Sun,Uncasville,CT,US
16047,Vernon,Vernon,CT,US
16048,"Wallingford, CT",Wallingford,CT,US
16049,Target Waterbury T-2156,Waterbury,CT,US
16050,Waterbury West Main Street,Waterbury,CT,US
16051,Crystal Mall,Waterford,CT,US
16052,Watertown,Watertown,CT,US
16053,Bishops Corner,West Hartford,CT,US
16054,LaSalle,West Hartford,CT,US
16055,Univ. of Hartford Library,West Hartford,CT,US
16056,Corbin's Corner,West Hartford,CT,US
16057,Stop & Shop-West Haven #696,West Haven,CT,US
16058,"West Haven, Saw Mill Road",West Haven,CT,US
16059,Stop & Shop-Westport #653,Westport,CT,US
16060,"Westport, Post Road East",Westport,CT,US
16061,Westport,Westport,CT,US
16062,Wethersfield Route 99,Wethersfield,CT,US
16063,"Wilton, River Road",Wilton,CT,US
16064,Target - Windsor T-2213,Windsor,CT,US
16065,"Woodbridge, Litchfield Turnpike",Woodbridge,CT,US
16066,Bolling AFB - Commissary Mall,Bolling AFB,DC,US
16067,15th & K,Washington,DC,US
16068,George Washington Univ Hospital,Washington,DC,US
16069,International Square,Washington,DC,US
16070,Capital Gallery,Washington,DC,US
16071,"Adams Morgan, Columbia Road",Washington,DC,US
16072,Van Ness - UDC,Washington,DC,US
16073,Giant - Washington DC #2379,Washington,DC,US
16074,24th & M Streets,Washington,DC,US
16075,"901 New York Avenue, NW",Washington,DC,US
16076,Spring Valley,Washington,DC,US
16077,"First & M, NE",Washington,DC,US
16078,Target Columbia HeightsT-2259,Washington,DC,US
16079,500 New Jersey Ave.,Washington,DC,US
16080,"9th and O, NW",Washington,DC,US
16081,1304 F Street,Washington,DC,US
16082,Marriott Marquis Washington DC,Washington,DC,US
16083,Union Station Train Concourse,Washington,DC,US
16084,9th & G,Washington,DC,US
16085,Chevy Chase Pavillion,Washington,DC,US
16086,"Federal Triangle Metro, 12th Street",Washington,DC,US
16087,16th & U Street,Washington,DC,US
16088,Georgetown University - Leavey Cent,Washington,DC,US
16089,15th & I Streets,Washington,DC,US
16090,"Capitol Hill, DC",Washington,DC,US
16091,3122 M Street,Washington,DC,US
16092,Safeway-Washington #4270,Washington,DC,US
16093,Safeway-Washington #2892,Washington,DC,US
16094,Washington Harbour,Washington,DC,US
16095,Safeway-Washington #2737,Washington,DC,US
16096,"Grand Hyatt, 11th and H NW",Washington,DC,US
16097,Safeway - Washington #4205,Washington,DC,US
16098,21st & P Street,Washington,DC,US
16099,Farragut Square,Washington,DC,US
16100,Safeway - Washington #693,Washington,DC,US
16101,Harris Teeter-Washington Yards #383,Washington,DC,US
16102,"Cathedral Commons, D.C.",Washington,DC,US
16103,The Catholic University of America,Washington,DC,US
16104,L'Enfant Plaza,Washington,DC,US
16105,Foxhall Square,Washington,DC,US
16106,Howard University,Washington,DC,US
16107,Union Station Main Hall,Washington,DC,US
16108,Lincoln Square,Washington,DC,US
16109,1429 P Street,Washington,DC,US
16110,Brookland CUA,Washington,DC,US
16111,Georgetown DC,Washington,DC,US
16112,Liberty Place,Washington,DC,US
16113,20th & E,Washington,DC,US
16114,JW Marriott Washington DC Lobby,Washington,DC,US
16115,Dupont North,Washington,DC,US
16116,7th & H Chinatown,Washington,DC,US
16117,"Gelman Library, GWU",Washington,DC,US
16118,5185 MacArthur Blvd.,Washington,DC,US
16119,American University - Mary Grayden,Washington,DC,US
16120,13th & U,Washington,DC,US
16121,1225 Eye Street,Washington,DC,US
16122,16th & K,Washington,DC,US
16123,Safeway-Wash DC #1276,Washington,DC,US
16124,"Eastern Market, 8th Street SE",Washington,DC,US
16125,4513 Wisconsin Ave./Tenley,Washington,DC,US
16126,"22nd & M St., NW",Washington,DC,US
16127,Safeway-Wash DC #1445,Washington,DC,US
16128,7th & E,Washington,DC,US
16129,"Columbia Heights, 14th Street",Washington,DC,US
16130,Dupont Circle,Washington,DC,US
16131,6th & H,Washington,DC,US
16132,Safeway - Washington DC #2808,Washington,DC,US
16133,22nd & K Street,Washington,DC,US
16134,1730 Pennsylvania Avenue.,Washington,DC,US
16135,3rd & D,Washington,DC,US
16136,Marriott at Metro Center,Washington,DC,US
16137,77 H,Washington,DC,US
16138,"14th and G, NW",Washington,DC,US
16139,2300 Wisconsin Ave.,Washington,DC,US
16140,Safeway-Georgetown #2912,Washington,DC,US
16141,"Takoma DC, Carroll St",Washington,DC,US
16142,801 18th Street,Washington,DC,US
16143,"1110 Vermont Ave., NW",Washington,DC,US
16144,Chevy Chase Circle,Washington,DC,US
16145,National Zoo,Washington,DC,US
16146,"Navy Yard, M Street SE",Washington,DC,US
16147,"6th & C Street, SW",Washington,DC,US
16148,Renaissance Hotel,Washington,DC,US
16149,DCA - Wash Nat'l-Reagan-Level 1,Washington,DC,US
16150,1734 L Street,Washington,DC,US
16151,DuPont South,Washington,DC,US
16152,The Portals,Washington,DC,US
16153,2001 L St,Washington,DC,US
16154,1401 New York Ave II,Washington DC,DC,US
16155,DCA B63,Washington DC,DC,US
16156,DCA B35,Washington DC,DC,US
16157,Safeway-Dover #1763,Dover,DE,US
16158,Dover,Dover,DE,US
16159,Greenville Powder Mill Square,Greenville,DE,US
16160,Hockessin,Hockessin,DE,US
16161,"Middletown Crossing, DE",Middletown,DE,US
16162,Giant-Millville #389,Millville,DE,US
16163,Delaware House Travel Plaza,Newark,DE,US
16164,Glasgow,Newark,DE,US
16165,Safeway-Newark #4030,Newark,DE,US
16166,Target Christiana T-2764,Newark,DE,US
16167,Teavana - Christiana,Newark,DE,US
16168,University of Delaware - Smith Hall,Newark,DE,US
16169,University of Delaware,Newark,DE,US
16170,Delaware House Travel Plaza Cafe,Newark,DE,US
16171,Safeway-Rehoboth Beach #2706,Rehoboth Beach,DE,US
16172,301 Rehoboth Ave.,Rehoboth Beach,DE,US
16173,Harris Teeter-Selbyville #327,Selbyville,DE,US
16174,Target Brandywine T-1146,Wilmington,DE,US
16175,Wilmington Nemours Building,Wilmington,DE,US
16176,Kirkwood Highway (DE),Wilmington,DE,US
16177,Marsh & Silverside,Wilmington,DE,US
16178,Justison Street - Wilmington,Wilmington,DE,US
16179,Acme - Pike Creek  #7826,Wilmington,DE,US
16180,Market St.,Wilmington,DE,US
16181,Safeway-Wilmington #3040,Wilmington,DE,US
16182,W SR 434 & Springs Centre Blvd,Altamonte Springs,FL,US
16183,Teavana - Altamonte,Altamonte Springs,FL,US
16184,Target Altamonte Springs T-647,Altamonte Springs,FL,US
16185,434 & Orange,Altamonte Springs,FL,US
16186,Renaissance Center,Altamonte Springs,FL,US
16187,Safeway - Altamonte Springs #3304,Altamonte Springs,FL,US
16188,Bear Lake Rd & SR 436,Apopka,FL,US
16189,US 441 & Hiawassee Rd,Apopka,FL,US
16190,Biscayne & 191st St.,Aventura,FL,US
16191,Aventura Mall- Upstairs,Aventura,FL,US
16192,18299 Biscayne Blvd,Aventura,FL,US
16193,Turnberry Isle Miami,Aventura,FL,US
16194,Trolley Car Café - Disney's Hollywo,Bay Lake,FL,US
16195,S Conway Rd & Hoffner Ave,Belle Isle,FL,US
16196,Shadowood Square,Boca Raton,FL,US
16197,Clint Moore Rd & US Hwy 441,Boca Raton,FL,US
16198,Palmetto Park & Powerline,Boca Raton,FL,US
16199,Yamato Rd & Congress Ave,Boca Raton,FL,US
16200,Federal & 5th,Boca Raton,FL,US
16201,Boca Town Center Mall - First Level,Boca Raton,FL,US
16202,Teavana - Town Center Boca,Boca Raton,FL,US
16203,Boca Town Center Mall Terrace,Boca Raton,FL,US
16204,7777 Glades Road,Boca Raton,FL,US
16205,Shoppes at Boca Center,Boca Raton,FL,US
16206,Mizner Park,Boca Raton,FL,US
16207,Addison Court,Boca Raton,FL,US
16208,Glades Plaza,Boca Raton,FL,US
16209,Florida Atlantic University,Boca Raton,FL,US
16210,US 41 & W Terry,Bonita Springs,FL,US
16211,Super Target Boynton Beach ST-2067,Boynton Beach,FL,US
16212,Gateway Blvd & Congress,Boynton Beach,FL,US
16213,Boynton Beach & Congress,Boynton Beach,FL,US
16214,Hypoluxo Road & Congress Avenue,Boynton Beach,FL,US
16215,Super Target Boynton Beach Southeas,Boynton Beach,FL,US
16216,Manatee Ave & 59th St,Bradenton,FL,US
16217,SR 70 & I-75,Bradenton,FL,US
16218,SR 64 & I-75,Bradenton,FL,US
16219,Lakewood Ranch Blvd & Main St,Bradenton,FL,US
16220,US 41 & Manatee Ave,Bradenton,FL,US
16221,75th St & Cortez Rd,Bradenton,FL,US
16222,SR 70 & Lockwood,Bradenton,FL,US
16223,US 41 & 53rd Ave,Bradenton,FL,US
16224,Teavana - Brandon Town Center,BRANDON,FL,US
16225,Brandon Town Center-South,Brandon,FL,US
16226,Brandon Town Center Dr.,Brandon,FL,US
16227,Target Brandon T-812,Brandon,FL,US
16228,SR 60 & Grand Regency,Brandon,FL,US
16229,SR 60 & Mt Carmel,Brandon,FL,US
16230,Brandon Town Center - Food Court,Brandon,FL,US
16231,SR 50 & Mariner Blvd,Brooksville,FL,US
16232,Tyndall & 7th,Callaway,FL,US
16233,Target Cape Coral T-1454,Cape Coral,FL,US
16234,Veterans Pkwy & Surfside Blvd,Cape Coral,FL,US
16235,Pine Island Rd & Pondella Rd,Cape Coral,FL,US
16236,Del Prado Blvd,Cape Coral,FL,US
16237,Cape Coral Pkwy,Cape Coral,FL,US
16238,Super Target Cape Coral North ST-23,Cape Coral,FL,US
16239,South Seas Resort Entrance,Captiva,FL,US
16240,Target Casselberry T-898,Casselberry,FL,US
16241,SR 436 & US 17-92,Casselberry,FL,US
16242,SR 436 & Howell Branch Rd,Casselberry,FL,US
16243,Front St & Bloom St,Celebration,FL,US
16244,Super Target Clearwater ST-1820,Clearwater,FL,US
16245,Ulmerton & 40th,Clearwater,FL,US
16246,Hilton Clearwater Resort / front re,Clearwater,FL,US
16247,Countryside Blvd & Hwy 19,Clearwater,FL,US
16248,N McMullen Booth & Enterprise Rd,Clearwater,FL,US
16249,Gulf-to-Bay & Belcher,Clearwater,FL,US
16250,Countryside Mall - First Level,Clearwater,FL,US
16251,Gulf to Bay Blvd & Clearwater Mall,Clearwater,FL,US
16252,433 Cleveland Street,Clearwater,FL,US
16253,Teavana - Countryside Mall,Clearwater,FL,US
16254,SR 50 & Hancock,Clermont,FL,US
16255,Super Target Clermont ST-1519,Clermont,FL,US
16256,US Hwy 27 & Cagan Crossings Blvd,Clermont,FL,US
16257,Cocoa Beach & Banana River,Cocoa Beach,FL,US
16258,Sheraton Four Points Hotel,Cocoa Beach,FL,US
16259,Lyons Rd & Wiles Rd,Coconut Creek,FL,US
16260,Sawgrass Rd & Lyons Rd,Coconut Creek,FL,US
16261,Cocowalk,Coconut Grove,FL,US
16262,Bayshore Landing,Coconut Grove,FL,US
16263,Teavana - Village of Merrick Park,Coral Gables,FL,US
16264,U of Miami - Richter Library,Coral Gables,FL,US
16265,The Miracle Building,Coral Gables,FL,US
16266,South Dixie,Coral Gables,FL,US
16267,University of Miami / Student Union,Coral Gables,FL,US
16268,475 S Dixie Hwy,Coral Gables,FL,US
16269,Teavana - Coral Square,Coral Springs,FL,US
16270,Coral Square,Coral Springs,FL,US
16271,Target Coral Springs NW T-2265,Coral Springs,FL,US
16272,Super Target Coral Springs T-2146,Coral Springs,FL,US
16273,Sample & 441,Coral Springs,FL,US
16274,Trade Center,Coral Springs,FL,US
16275,Holmberg and Coral Ridge Drive,Coral Springs,FL,US
16276,SR 85 & Redstone Ave,Crestview,FL,US
16277,Point Royale Shopping Center,Cutler Bay,FL,US
16278,Southland Mall,Cutler Bay,FL,US
16279,Target NE Polk County T-2366,Davenport,FL,US
16280,2145 S University Drive,Davie,FL,US
16281,Griffin Rd & University Dr,Davie,FL,US
16282,Super Target Ft Lauderdale/Davie ST,Davie,FL,US
16283,Stirling Rd & University Dr,Davie,FL,US
16284,ISB & Clyde Morris,Daytona Beach,FL,US
16285,A1A & Harvey,Daytona Beach,FL,US
16286,Target Daytona Beach T-688,Daytona Beach,FL,US
16287,Embry-Riddle Student Center,Daytona Beach,FL,US
16288,Dunlawton & Peninsula,Daytona Beach Shores,FL,US
16289,Target Deerfield Beach T-1337,Deerfield Beach,FL,US
16290,US 1 & Hillsboro Blvd,Deerfield Beach,FL,US
16291,Hillsboro Blvd & Powerline Road,Deerfield Beach,FL,US
16292,SuperTarget Deerfield Beach W ST-20,Deerfield Beach,FL,US
16293,US 17-92 & Orange Camp Rd,Deland,FL,US
16294,Atlantic Ave & Turnpike,Delray Beach,FL,US
16295,502 E Atlantic Ave,Delray Beach,FL,US
16296,Linton & 4th,Delray Beach,FL,US
16297,205 E. Atlantic Ave.,Delray Beach,FL,US
16298,Via Addison,Delray Beach,FL,US
16299,Destin Commons,Destin,FL,US
16300,Target Destin T-2085,Destin,FL,US
16301,Silvers Sands Outlet Mall & Hwy 98,Destin,FL,US
16302,NW 79th Ave & NW 25th St,Doral,FL,US
16303,19th St & 107th Ave,Doral,FL,US
16304,NW 41st St & NW 114th Ave,Doral,FL,US
16305,SR 580 & Overcash,Dunedin,FL,US
16306,Main Store Food Court,Eglin AFB,FL,US
16307,Prime Outlets at Ellenton,Ellenton,FL,US
16308,Miromar Outlets,Estero,FL,US
16309,Coconut Point,Estero,FL,US
16310,Super Target Coconut Point/Bonita S,Estero,FL,US
16311,14th St & Sadler,Fernandina Beach,FL,US
16312,76 East Palm Drive,Florida City,FL,US
16313,Broward Health Medical Center,Fort Lauderdale,FL,US
16314,Broward & Federal,Fort Lauderdale,FL,US
16315,Super Target Lauderhill ST-1778,Fort Lauderdale,FL,US
16316,Galt Ocean Marketplace,Fort Lauderdale,FL,US
16317,Sunrise & Bayview,Fort Lauderdale,FL,US
16318,FLL D Temp,Fort Lauderdale,FL,US
16319,1615 N. Federal Hwy,Fort Lauderdale,FL,US
16320,FLL C Temp,Fort Lauderdale,FL,US
16321,Davie Blvd & Federal Hwy,Fort Lauderdale,FL,US
16322,FLL T1 Bag Claim,Fort Lauderdale,FL,US
16323,350 Las Olas,Fort Lauderdale,FL,US
16324,4854 N. Federal Highway,Fort Lauderdale,FL,US
16325,17th St & 15th Ave,Fort Lauderdale,FL,US
16326,FLL - Terminal B,Fort Lauderdale,FL,US
16327,Super Target Sawgrass ST-815,Fort Lauderdale,FL,US
16328,Nova Southeastern University,Fort Lauderdale,FL,US
16329,Colonial Blvd & Fowler St,Fort Myers,FL,US
16330,"RSW - Ft Myers Main Term, Pre Sec",Fort Myers,FL,US
16331,First St & Broadway,Fort Myers,FL,US
16332,GulfCoast Town Center,Fort Myers,FL,US
16333,SuperTarget Fort Myers SW ST-2363,Fort Myers,FL,US
16334,RSW - Ft Myers Pier B,Fort Myers,FL,US
16335,Palomino Dr & Daniels Pkwy,Fort Myers,FL,US
16336,Super Target Ft Myers ST-2059,Fort Myers,FL,US
16337,RSW - Ft Myers Pier D,Fort Myers,FL,US
16338,Target Fort Myers North T-2369,Fort Myers,FL,US
16339,Edison Mall - First Level,Fort Myers,FL,US
16340,Colonial Blvd & Forum Blvd,Fort Myers,FL,US
16341,College & Winkler,Fort Myers,FL,US
16342,US 41 & Daniels,Fort Myers,FL,US
16343,Florida Gulf Coast University / For,Fort Myers,FL,US
16344,Eglin Pkwy & Walter Martin,Fort Walton Beach,FL,US
16345,Beal Pkwy at Mary Esther,Fort Walton Beach,FL,US
16346,Harbor Beach Marriott,Ft Lauderdale,FL,US
16347,Westin Beach Resort,Ft Lauderdale,FL,US
16348,Super Target Ft Myers ST-818,Ft Myers,FL,US
16349,FLL Rental Car Center,Ft. Lauderdale,FL,US
16350,FLL Baggage Claim Temp Cafe,Ft. Lauderdale,FL,US
16351,Target Fort Lauderdale T-1163,Ft. Lauderdale,FL,US
16352,Macy's Galleria,Ft. Lauderdale,FL,US
16353,Union Street Station,Gainesville,FL,US
16354,Archer & SW 35th,Gainesville,FL,US
16355,University of Florida J Wayne Reitz,Gainesville,FL,US
16356,NW 13th St & NW 16th Ave,Gainesville,FL,US
16357,Oaks Mall - Food Court,Gainesville,FL,US
16358,NW 43rd & Millhopper,Gainesville,FL,US
16359,University of Florida - The Hub,Gainesville,FL,US
16360,University of Florida Library,Gainesville,FL,US
16361,Teavana - The Oaks Mall,Gainesville,FL,US
16362,6707 Newberry Rd,Gainesville,FL,US
16363,University of Florida-Health Scienc,Gainesville,FL,US
16364,University of Florida Marston Libra,Gainesville,FL,US
16365,NW 39th & Ave &  NW48th Terrace,Gainesville,FL,US
16366,Lake Worth Rd & Jog Rd,Greenacres,FL,US
16367,Target Greenacres T-1110,Greenacres,FL,US
16368,Target St. Augustine T-1294,Greenacres,FL,US
16369,346 Gulf Breeze Pkwy,Gulf Breeze,FL,US
16370,Hwy 98 & Oakhill,Gulf Breeze,FL,US
16371,Hallandale & Golden Isle,Hallandale Beach,FL,US
16372,Target Hialeah T-2109,Hialeah,FL,US
16373,Hialeah Gardens & W 76 St,Hialeah,FL,US
16374,Macy's-Westland #772,Hialeah,FL,US
16375,8th Ave & 49th St,Hialeah,FL,US
16376,N Park Rd & Sheridan St,Hollywood,FL,US
16377,Sheridan Place,Hollywood,FL,US
16378,Federal Hwy & Young Circle,Hollywood,FL,US
16379,Sheridan & US 1,Hollywood,FL,US
16380,3200 Hollywood Blvd.,Hollywood,FL,US
16381,US 1 & SW 312th St,Homestead,FL,US
16382,Hwy A1A & 5th Ave,Indialantic,FL,US
16383,A1A & Pine Tree Drive,Indian Harbor Beach,FL,US
16384,Post Card Inn Islamarada,Islamorada,FL,US
16385,Teavana - The Avenues,Jackson,FL,US
16386,Monument & McCormick,Jacksonville,FL,US
16387,JAX - Main Terminal,Jacksonville,FL,US
16388,San Jose & St. Augustine,Jacksonville,FL,US
16389,Fruit Cove Rd,Jacksonville,FL,US
16390,Target Jacksonville T-645,Jacksonville,FL,US
16391,Dunn Ave & Hart,Jacksonville,FL,US
16392,Riverside Ave at Margaret Street,Jacksonville,FL,US
16393,Southside & Baymeadows,Jacksonville,FL,US
16394,JAX C 6,Jacksonville,FL,US
16395,Blanding Blvd. & I-295,Jacksonville,FL,US
16396,JAX Post Sec Food Court,Jacksonville,FL,US
16397,Airport Rd & I-95,Jacksonville,FL,US
16398,Kinne Ctr - Jacksonville Univeristy,Jacksonville,FL,US
16399,Windsor Commons,Jacksonville,FL,US
16400,Tapestry Park,Jacksonville,FL,US
16401,Hodges & Atlantic,Jacksonville,FL,US
16402,St Johns Town Center Mall,Jacksonville,FL,US
16403,Town Center Pkwy & Brightman Blvd,Jacksonville,FL,US
16404,Argyle Forest & Merchants Way,Jacksonville,FL,US
16405,Roosevelt & Beverly,Jacksonville,FL,US
16406,San Jose Blvd & Ricky Drive,Jacksonville,FL,US
16407,1980 San Marco Boulevard,Jacksonville,FL,US
16408,University of North Florida Library,Jacksonville,FL,US
16409,Old St. Augustine Rd & I-95,Jacksonville,FL,US
16410,The Avenues Mall - First Level,Jacksonville,FL,US
16411,John Turner Butler & US 1,Jacksonville,FL,US
16412,Super Target -  Jacksonville West S,Jacksonville,FL,US
16413,Super Target-Jacksonville ST-1853,Jacksonville,FL,US
16414,Super Target Jacksonville ST-1921,Jacksonville,FL,US
16415,San Jose Blvd & University Blvd W,Jacksonville,FL,US
16416,Beach Blvd & San Pablo Rd,Jacksonville,FL,US
16417,Teavana - St Johns Town Center,Jacksonville,FL,US
16418,Target-Jacksonville T-1974,Jacksonville,FL,US
16419,Southside Blvd & Bank of America,Jacksonville,FL,US
16420,Atlantic Blvd & Southside Blvd,Jacksonville,FL,US
16421,Beach & University,Jacksonville,FL,US
16422,Target Jacksonville Beach T-967,Jacksonville Beach,FL,US
16423,A1A & 10th,Jacksonville Beach,FL,US
16424,Target Jacksonville Mandarin T-1300,Jacksonville Mandarin,FL,US
16425,Teavana - Treasure Coast Square,Jensen Beach,FL,US
16426,Treasure Coast Square,Jensen Beach,FL,US
16427,Fishermans Wharf,Jupiter,FL,US
